User Name,Track Name,Post Time,Plays,Likes
CHARLES.,HÃY TRAO CHO ANH [ Acoustic Guitar Cover ],Posted 2 years ago,"56,349 plays",510
CHARLES.,TÌNH ĂN LIỀN - INSTANT LOVE (2019 Rework),Posted 2 years ago,"11,330 plays",168
CHARLES.,DỊU DÀNG ĐẾN TỪNG PHÚT GIÂY - Cover [ Acoustic Ver ],Posted 2 years ago,"1,236,679 plays","9,401"
CHARLES.,ĐÃ ĐẾN LÚC - Cover [ Future Piano Edition ],Posted 2 years ago,"12,773 plays",162
CHARLES.,LY CÀ PHÊ CẠNH BÊN Ô CỬA SỔ (Original),Posted 2 years ago,"423,072 plays","4,313"
CHARLES.,TIỀN (Original),Posted 2 years ago,"11,286 plays",135
CHARLES.,"ĐÔNG LẠI VỀ RỒI, EM (Original)",Posted 2 years ago,"35,272 plays",526
CHARLES.,Mưa Hát Ru Đêm Buồn - Cover [ Acoustic Guitar ],Posted 2 years ago,"346,379 plays","3,076"
CHARLES.,Walking In The Summer Rain (Short Story),Posted 2 years ago,"2,402 plays",18
CHARLES.,Umbrella In The Summer Rain (Original/ Lofi Type Beat),Posted 2 years ago,"28,805 plays",348
CHARLES.,NẾU MAI CHIA TAY - Cover [ Hip-hop Edition ],Posted 2 years ago,"20,667 plays",230
CHARLES.,NGƯỜI LẠ NƠI CUỐI CON ĐƯỜNG - Cover [ Chill /RnB Edition ],Posted 2 years ago,"106,553 plays",501
CHARLES.,12 GIỜ  - Cover [ Chill /RnB Edition w Rap ],Posted 3 years ago,"15,481 plays",177
CHARLES.,CHÍNH EM - Cover [ Chill /RnB Edition ],Posted 3 years ago,"9,710 plays",116
CHARLES.,"""ANH"" KHÔNG THỂ - Cover [ RnB Version ]",Posted 3 years ago,"14,595 plays",214
CHARLES.,THẰNG ĐIÊN - Cover [ Acoustic Guitar Version ],Posted 3 years ago,"41,224 plays",540
CHARLES.,EMOTIONS  - Cover [ Disco Edition ],Posted 3 years ago,"4,610 plays",53
CHARLES.,HARU HARU | 하루하루 | Vietnamese Lyric Cover,Posted 3 years ago,"21,745 plays",207
CHARLES.,NHỮNG NỤ HÔN TẠM BIỆT (Track 3 - The 1st Mini Album),Posted 3 years ago,"20,333 plays",255
CHARLES.,MÌNH NỢ NHAU LỜI TỪ BIỆT (Track 2 - The 1st Mini Album),Posted 3 years ago,"20,659 plays",262
CHARLES.,RỒI CŨNG ĐẾN (Track 1 - The 1st Mini Album),Posted 3 years ago,"350,844 plays","3,780"
CHARLES.,GIỮ LẤY LÀM GÌ - Cover [Phone-Call Edition],Posted 3 years ago,"291,617 plays","3,390"
CHARLES.,NẾN VÀ HOA - Cover [ Acoustic Guitar ],Posted 3 years ago,"51,368 plays",658
CHARLES.,NẾN VÀ HOA - Cover  [ Hiphop/ Trap Edition ],Posted 3 years ago,"29,577 plays",348
CHARLES.,MƯA - Cover [ Future Bass Edition with Rap ],Posted 3 years ago,"29,784 plays",330
CHARLES.,ĐÃ QUÊN TÌNH - Vietnamese Lyrics Cover (TORO - OST Thiên Thần Tuyết),Posted 3 years ago,"16,753 plays",184
CHARLES.,MASHUP PHAN MẠNH QUỲNH (The Voice 2018 Version),Posted 3 years ago,"2,677,852 plays","4,060"
CHARLES.,CHỈ CÒN MÌNH ANH - Cover [ Electro/ World Edition ],Posted 3 years ago,"6,704 plays",81
CHARLES.,CÓ AI THƯƠNG EM NHƯ ANH/ #CATENA - Cover,Posted 3 years ago,"77,333 plays",896
CHARLES.,NGƯỜI TA CÓ THƯƠNG MÌNH ĐÂU - Cover [ CHARLES's Edition ],Posted 3 years ago,"76,127 plays",757
CHARLES.,TÔI ĐÃ QUÊN THẬT RỒI - Cover [ Acoustic Lofi Version ],Posted 3 years ago,"2,726,102 plays",16.8K
CHARLES.,LAUV x PARIS IN THE RAIN - Cover by CHARLES HUỲNH,Posted 3 years ago,"33,657 plays",488
CHARLES.,CHẮC ANH ĐANG [ Chill Edition with Rap ],Posted 3 years ago,"46,165 plays",465
CHARLES.,1. PORTFOLIO (Sơ Yếu Lý Lịch) - Original,Posted 3 years ago,"6,613 plays",45
CHARLES.,6. LONELY (Cô Đơn),Posted 3 years ago,"7,803 plays",99
CHARLES.,7. BLUE (Xanh),Posted 3 years ago,"1,595,114 plays",14.7K
CHARLES.,CHIPU x ĐÓA HOA HỒNG [ Acoustic Cover],Posted 3 years ago,"18,417 plays",154
CHARLES.,Sơn Tùng M-TP x CHẠY NGAY ĐI - Cover [ Dark - Chill Edition ],Posted 3 years ago,"13,684 plays",151
CHARLES.,SS x EVERYDAY - Cover [ Acoustic Guitar ],Posted 3 years ago,"238,481 plays","2,114"
CHARLES.,BIGBANG x LAST DANCE | VIETNAMESE Lyrics Cover,Posted 3 years ago,"12,471 plays",182
CHARLES.,CHARLES x SƠN TÙNG M-TP Mashup #1 - CTKTVN & BDTNR,Posted 3 years ago,"132,945 plays",582
CHARLES.,Project OST #1 - THIS IS ME | Cover by CHARLES,Posted 3 years ago,"2,635 plays",30
CHARLES.,Project OST #1 - A MILLION DREAMS | Cover by CHARLES,Posted 3 years ago,"3,823 plays",46
CHARLES.,Project OST #1 - NEVER ENOUGH | Cover by CHARLES,Posted 3 years ago,"3,327 plays",30
CHARLES.,DEAN (딘) x INSTAGRAM (인스타그램) Cover - VIETNAMESE Lyrics,Posted 3 years ago,"110,707 plays","1,388"
CHARLES.,CHI PU x TALK TO ME - Cover [ World Music Edition ],Posted 3 years ago,"31,261 plays",253
CHARLES.,ĐỪNG XIN LỖI NỮA - Cover [ Acoustic Piano Edition ],Posted 3 years ago,"40,088 plays",384
CHARLES.,5. DEPRESSION (Trầm Cảm) - Original,Posted 3 years ago,"7,479 plays",125
CHARLES.,4. INSTANT LOVE (Tình Ăn Liền),Posted 3 years ago,"5,221 plays",63
CHARLES.,NGƯỜI LẠ ƠI - Cover [ Acoustic Piano Editon ],Posted 3 years ago,"186,146 plays",791
CHARLES.,2. LIFE IS UNFAIR (Cuộc Sống Vốn Không Công Bằng)- Original,Posted 3 years ago,"4,637 plays",39
CHARLES.,3. HOME IS (Nhà Là Nơi),Posted 3 years ago,"4,472 plays",38
CHARLES.,PHƯƠNG LY x MTCELBNCA [ Acoustic Cover ],Posted 3 years ago,"6,380 plays",97
CHARLES.,JUSTATEE x ĐÃ LỠ YÊU EM NHIỀU - Cover [ Acoustic Chill Edition ],Posted 3 years ago,"45,395 plays",581
CHARLES.,CHI PU x TỪ HÔM NAY [ Acoustic Cover ],Posted 3 years ago,"8,916 plays",63
CHARLES.,Hoàn Châu Cách Cách OST x KHI NÀO(當) - Cover [ Traditional Edition ],Posted 3 years ago,"816,358 plays","2,461"
CHARLES.,SOOBIN HOÀNG SƠN x XIN ĐỪNG LẶNG IM | Cover by CHARLES ACOUSTIC,Posted 3 years ago,"37,592 plays",207
CHARLES.,Tia Nắng Hoàng Hôn,Posted 21 days ago,"1,931 plays",87
CHARLES.,Beautiful,Posted 21 days ago,"2,035 plays",57
CHARLES.,2:17am,Posted 21 days ago,"2,417 plays",84
CHARLES.,Chỉ Là Dĩ Vãng (Just Memories),Posted 21 days ago,705 plays,28
CHARLES.,Chỉ Mình Anh Lẻ Loi,Posted 21 days ago,"1,283 plays",38
CHARLES.,Just Memories (English Version),Posted 21 days ago,844 plays,21
CHARLES.,Imagine Dragons - Wrecked [ Healing Lofi Version ],Posted 3 months ago,"13,567 plays",274
CHARLES.,1 HOUR SONG REMAKE | COME THRU (Summer Walker) Lời VIỆT - CHARLES x ANTRANSAX,Posted 3 months ago,"1,907 plays",34
CHARLES.,1 HOUR SONG REMAKE | IMAGINE DRAGONS 5 in 1 MASHUP - CHARLES.,Posted 3 months ago,"1,457 plays",17
CHARLES.,1 HOUR SONG REMAKE | THÍCH EM HƠI NHIỀU REMAKE - WREN EVANS x CHARLES.,Posted 4 months ago,"199,880 plays","1,006"
CHARLES.,1 HOUR SONG REMAKE | MASCARA - CHILLES - THE WEEKND STYLE by CHARLES.,Posted 4 months ago,"1,896 plays",18
CHARLES.,1 HOUR SONG REMAKE | AS LONG AS YOU LOVE ME - CHARLES.,Posted 4 months ago,"2,312 plays",34
CHARLES.,TÌNH HỒNG NHƯ MƠ - RnB Rework (Ft. Kim Chi Sun),Posted 7 months ago,"172,483 plays","1,728"
CHARLES.,TẾT IT UP (Single),Posted 8 months ago,"10,393 plays",97
CHARLES.,CHARLES. | BƯỚC CHÂN THEO ÁNH MẶT TRỜI [ EP PREVIEW ],Posted 11 months ago,"1,702 plays",38
CHARLES.,VÙNG KÝ ỨC [Soft Piano Cover],Posted 1 year ago,"1,537,642 plays","8,772"
CHARLES.,Justin Bieber | HOLY - Acoustic Cover by CHARLES,Posted 1 year ago,"36,316 plays",456
CHARLES.,PHYSICAL [Acoustic Guitar Cover],Posted 1 year ago,"26,105 plays",216
CHARLES.,CHARLES | RADIO #1 - MÀU THẬT (True K),Posted 1 year ago,"9,951 plays",189
CHARLES.,NƯỚC MẮT EM LAU BẰNG TÌNH YÊU MỚI [RnB Cover],Posted 1 year ago,"615,463 plays","3,454"
CHARLES.,IT'S BEEN A LONG TIME (Single),Posted 1 year ago,"523,614 plays","3,240"
CHARLES.,YÊU MỘT NGƯỜI PHẢI CHĂNG LẦM LỖI [Acoustic Guitar Cover],Posted 1 year ago,"149,244 plays","1,606"
CHARLES.,ĐAU ĐẦU [Chillin' Vibe Cover],Posted 1 year ago,"63,366 plays",620
CHARLES.,NGÀY TẬN THẾ [Acoustic Guitar Cover],Posted 1 year ago,"268,261 plays","3,057"
CHARLES.,JUST GO - English Version (Original),Posted 1 year ago,"18,879 plays",245
CHARLES.,LẦN CUỐI [ Acousic Lofi Cover ],Posted 1 year ago,"759,880 plays","5,764"
CHARLES.,HẸN NHAU GẶP LẠI NGÀY SAU [Acoustic Version],Posted 1 year ago,"41,787 plays",607
CHARLES.,TƯỞNG CHIA TAY SẼ VUI? (Single),Posted 2 years ago,"38,885 plays",516
CHARLES.,NẮNG ĐÃ LÀM MÁ EM THÊM HỒNG [ Acoustic Piano Ver ],Posted 2 years ago,"7,897,461 plays",43.7K
CHARLES.,ANH QUÊN EM RÔI (Acoustic Ver),Posted 2 years ago,"47,417 plays",542
CHARLES.,ANH QUÊN EM RÔI (Official Version),Posted 2 years ago,"28,297 plays",362
CHARLES.,EVERYDAY IS MY BIRTHDAY (Single),Posted 2 years ago,"23,142 plays",272
CHARLES.,HÃY TRAO CHO ANH [ Acoustic Guitar Cover ],Posted 2 years ago,"56,349 plays",510
CHARLES.,TÌNH ĂN LIỀN - INSTANT LOVE (2019 Rework),Posted 2 years ago,"11,330 plays",168
CHARLES.,DỊU DÀNG ĐẾN TỪNG PHÚT GIÂY - Cover [ Acoustic Ver ],Posted 2 years ago,"1,236,679 plays","9,401"
CHARLES.,ĐÃ ĐẾN LÚC - Cover [ Future Piano Edition ],Posted 2 years ago,"12,773 plays",162
CHARLES.,LY CÀ PHÊ CẠNH BÊN Ô CỬA SỔ (Original),Posted 2 years ago,"423,072 plays","4,313"
CHARLES.,TIỀN (Original),Posted 2 years ago,"11,286 plays",135
CHARLES.,"ĐÔNG LẠI VỀ RỒI, EM (Original)",Posted 2 years ago,"35,272 plays",526
CHARLES.,Mưa Hát Ru Đêm Buồn - Cover [ Acoustic Guitar ],Posted 2 years ago,"346,379 plays","3,076"
CHARLES.,Walking In The Summer Rain (Short Story),Posted 2 years ago,"2,402 plays",18
CHARLES.,Umbrella In The Summer Rain (Original/ Lofi Type Beat),Posted 2 years ago,"28,805 plays",348
CHARLES.,NẾU MAI CHIA TAY - Cover [ Hip-hop Edition ],Posted 2 years ago,"20,667 plays",230
CHARLES.,NGƯỜI LẠ NƠI CUỐI CON ĐƯỜNG - Cover [ Chill /RnB Edition ],Posted 2 years ago,"106,553 plays",501
CHARLES.,12 GIỜ  - Cover [ Chill /RnB Edition w Rap ],Posted 3 years ago,"15,481 plays",177
CHARLES.,CHÍNH EM - Cover [ Chill /RnB Edition ],Posted 3 years ago,"9,710 plays",116
CHARLES.,"""ANH"" KHÔNG THỂ - Cover [ RnB Version ]",Posted 3 years ago,"14,595 plays",214
CHARLES.,THẰNG ĐIÊN - Cover [ Acoustic Guitar Version ],Posted 3 years ago,"41,224 plays",540
CHARLES.,EMOTIONS  - Cover [ Disco Edition ],Posted 3 years ago,"4,610 plays",53
CHARLES.,HARU HARU | 하루하루 | Vietnamese Lyric Cover,Posted 3 years ago,"21,745 plays",207
CHARLES.,NHỮNG NỤ HÔN TẠM BIỆT (Track 3 - The 1st Mini Album),Posted 3 years ago,"20,333 plays",255
CHARLES.,MÌNH NỢ NHAU LỜI TỪ BIỆT (Track 2 - The 1st Mini Album),Posted 3 years ago,"20,659 plays",262
CHARLES.,RỒI CŨNG ĐẾN (Track 1 - The 1st Mini Album),Posted 3 years ago,"350,844 plays","3,780"
CHARLES.,GIỮ LẤY LÀM GÌ - Cover [Phone-Call Edition],Posted 3 years ago,"291,617 plays","3,390"
CHARLES.,NẾN VÀ HOA - Cover [ Acoustic Guitar ],Posted 3 years ago,"51,368 plays",658
CHARLES.,NẾN VÀ HOA - Cover  [ Hiphop/ Trap Edition ],Posted 3 years ago,"29,577 plays",348
CHARLES.,MƯA - Cover [ Future Bass Edition with Rap ],Posted 3 years ago,"29,784 plays",330
CHARLES.,ĐÃ QUÊN TÌNH - Vietnamese Lyrics Cover (TORO - OST Thiên Thần Tuyết),Posted 3 years ago,"16,753 plays",184
CHARLES.,MASHUP PHAN MẠNH QUỲNH (The Voice 2018 Version),Posted 3 years ago,"2,677,850 plays","4,060"
CHARLES.,CHỈ CÒN MÌNH ANH - Cover [ Electro/ World Edition ],Posted 3 years ago,"6,704 plays",81
CHARLES.,CÓ AI THƯƠNG EM NHƯ ANH/ #CATENA - Cover,Posted 3 years ago,"77,333 plays",896
CHARLES.,NGƯỜI TA CÓ THƯƠNG MÌNH ĐÂU - Cover [ CHARLES's Edition ],Posted 3 years ago,"76,127 plays",757
CHARLES.,TÔI ĐÃ QUÊN THẬT RỒI - Cover [ Acoustic Lofi Version ],Posted 3 years ago,"2,726,102 plays",16.8K
CHARLES.,LAUV x PARIS IN THE RAIN - Cover by CHARLES HUỲNH,Posted 3 years ago,"33,657 plays",488
CHARLES.,CHẮC ANH ĐANG [ Chill Edition with Rap ],Posted 3 years ago,"46,165 plays",465
CHARLES.,1. PORTFOLIO (Sơ Yếu Lý Lịch) - Original,Posted 3 years ago,"6,613 plays",45
CHARLES.,6. LONELY (Cô Đơn),Posted 3 years ago,"7,803 plays",99
CHARLES.,7. BLUE (Xanh),Posted 3 years ago,"1,595,114 plays",14.7K
CHARLES.,CHIPU x ĐÓA HOA HỒNG [ Acoustic Cover],Posted 3 years ago,"18,417 plays",154
CHARLES.,Sơn Tùng M-TP x CHẠY NGAY ĐI - Cover [ Dark - Chill Edition ],Posted 3 years ago,"13,684 plays",151
CHARLES.,SS x EVERYDAY - Cover [ Acoustic Guitar ],Posted 3 years ago,"238,481 plays","2,114"
CHARLES.,BIGBANG x LAST DANCE | VIETNAMESE Lyrics Cover,Posted 3 years ago,"12,471 plays",182
CHARLES.,CHARLES x SƠN TÙNG M-TP Mashup #1 - CTKTVN & BDTNR,Posted 3 years ago,"132,945 plays",582
CHARLES.,Project OST #1 - THIS IS ME | Cover by CHARLES,Posted 3 years ago,"2,635 plays",30
CHARLES.,Project OST #1 - A MILLION DREAMS | Cover by CHARLES,Posted 3 years ago,"3,823 plays",46
CHARLES.,Project OST #1 - NEVER ENOUGH | Cover by CHARLES,Posted 3 years ago,"3,327 plays",30
CHARLES.,DEAN (딘) x INSTAGRAM (인스타그램) Cover - VIETNAMESE Lyrics,Posted 3 years ago,"110,707 plays","1,388"
CHARLES.,CHI PU x TALK TO ME - Cover [ World Music Edition ],Posted 3 years ago,"31,261 plays",253
CHARLES.,ĐỪNG XIN LỖI NỮA - Cover [ Acoustic Piano Edition ],Posted 3 years ago,"40,088 plays",384
CHARLES.,5. DEPRESSION (Trầm Cảm) - Original,Posted 3 years ago,"7,479 plays",125
CHARLES.,4. INSTANT LOVE (Tình Ăn Liền),Posted 3 years ago,"5,221 plays",63
CHARLES.,NGƯỜI LẠ ƠI - Cover [ Acoustic Piano Editon ],Posted 3 years ago,"186,146 plays",791
CHARLES.,2. LIFE IS UNFAIR (Cuộc Sống Vốn Không Công Bằng)- Original,Posted 3 years ago,"4,637 plays",39
CHARLES.,3. HOME IS (Nhà Là Nơi),Posted 3 years ago,"4,472 plays",38
CHARLES.,PHƯƠNG LY x MTCELBNCA [ Acoustic Cover ],Posted 3 years ago,"6,380 plays",97
CHARLES.,JUSTATEE x ĐÃ LỠ YÊU EM NHIỀU - Cover [ Acoustic Chill Edition ],Posted 3 years ago,"45,395 plays",581
CHARLES.,CHI PU x TỪ HÔM NAY [ Acoustic Cover ],Posted 3 years ago,"8,916 plays",63
CHARLES.,Hoàn Châu Cách Cách OST x KHI NÀO(當) - Cover [ Traditional Edition ],Posted 3 years ago,"816,358 plays","2,461"
CHARLES.,SOOBIN HOÀNG SƠN x XIN ĐỪNG LẶNG IM | Cover by CHARLES ACOUSTIC,Posted 3 years ago,"37,592 plays",207
Glee Ams,MỜI ANH VÀO TEAM EM - GLEE AMS' COVER,Posted 3 months ago,"2,150 plays",83
Glee Ams,Mashup Nến Và Hoa x Rebound x Hennessy - Glee Ams’ Cover,Posted 4 months ago,"177,843 plays","1,298"
Glee Ams,Như Lời Đồn - Glee Ams’ Cover,Posted 4 months ago,979 plays,24
Glee Ams,Mashup Perfect x What A Wonderful World x Can’t Help Falling In Love - Glee Ams' Cover,Posted 4 months ago,882 plays,26
Glee Ams,"SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG"": Anyone",Posted 6 months ago,"6,686 plays",135
Glee Ams,"SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG"": When He Sees Me",Posted 6 months ago,"4,769 plays",84
Glee Ams,"SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG"": Arabian Nights",Posted 6 months ago,"5,060 plays",81
Glee Ams,"SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG"": Bác Làm Vườn Và Con Chim Sâu/Thật Bất Ngờ",Posted 6 months ago,"5,242 plays",95
Glee Ams,"SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG"": Poor Unfortunate Souls",Posted 6 months ago,"3,888 plays",65
Glee Ams,"SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG"": Be Italian",Posted 6 months ago,"4,372 plays",75
Glee Ams,"SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG"": Joke's On You",Posted 6 months ago,"12,657 plays",294
Glee Ams,"SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG"": How ‘Bout A Dance",Posted 6 months ago,"7,018 plays",112
Glee Ams,"SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG"": The Hearse Song",Posted 6 months ago,"4,953 plays",75
Glee Ams,"SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG"": Genius",Posted 6 months ago,"4,382 plays",67
Glee Ams,"SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG"": I've Got A Dream",Posted 6 months ago,"3,633 plays",47
Glee Ams,"SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG"": How ‘Bout A Dance (Reprise)",Posted 6 months ago,"4,455 plays",107
Glee Ams,"SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG"": Bác Làm Vườn Và Con Chim Sâu/Thật Bất Ngờ (Reprise)",Posted 6 months ago,"3,140 plays",54
Glee Ams,PARIS IN THE RAIN - GLEE AMS' SWING COVER,Posted 1 year ago,"511,095 plays","3,858"
Glee Ams,"SOUNDTRACK G'LAMS 2017: ""NHẬT THỰC"": When You're Good To Mama",Posted 1 year ago,"1,793 plays",21
Glee Ams,Và Thế Là Hết - Glee Ams' Cover,Posted 1 year ago,"4,477 plays",58
Glee Ams,Nghe Em - Glee Ams' Cover,Posted 1 year ago,"2,452 plays",33
Glee Ams,Nơi Ta Chờ Em - Glee Ams' Cover,Posted 1 year ago,"3,587 plays",52
Glee Ams,Mashup Chân Ái x Cô Gái Bàn Bên - Glee Ams' Cover,Posted 1 year ago,"8,581 plays",94
Glee Ams,Ngày Tận Thế - Glee Ams' Cover,Posted 1 year ago,"3,418 plays",52
Glee Ams,7 Rings – Glee Ams' Instrumental Cover,Posted 1 year ago,"4,631 plays",94
Glee Ams,SOUNDTRACK G’LAMS 2019 “NHIỄU TRẮNG”: Tomorrow,Posted 1 year ago,"2,999 plays",49
Glee Ams,SOUNDTRACK G’LAMS 2019 “NHIỄU TRẮNG”: Friends On The Other Side,Posted 1 year ago,"2,158 plays",26
Glee Ams,SOUNDTRACK G’LAMS 2019 “NHIỄU TRẮNG”: The Neva Flows,Posted 1 year ago,"3,361 plays",38
Glee Ams,SOUNDTRACK G’LAMS 2019 “NHIỄU TRẮNG”: We'll Go From There,Posted 1 year ago,"2,671 plays",35
Glee Ams,SOUNDTRACK G’LAMS 2019 “NHIỄU TRẮNG”: Mother Knows Best,Posted 1 year ago,"2,649 plays",33
Glee Ams,SOUNDTRACK G’LAMS 2019 “NHIỄU TRẮNG”: Santa Fe,Posted 1 year ago,"1,925 plays",25
Glee Ams,SOUNDTRACK G’LAMS 2019 “NHIỄU TRẮNG”: It Only Takes A Taste,Posted 1 year ago,"2,832 plays",49
Glee Ams,SOUNDTRACK G’LAMS 2019 “NHIỄU TRẮNG”: That's How You Know,Posted 1 year ago,"2,239 plays",32
Glee Ams,SOUNDTRACK G’LAMS 2019 “NHIỄU TRẮNG”: Don't Break The Rules,Posted 1 year ago,"2,901 plays",44
Glee Ams,SOUNDTRACK G’LAMS 2019 “NHIỄU TRẮNG”: Trip A Little Light Fantastic,Posted 1 year ago,"2,532 plays",37
Glee Ams,SOUNDTRACK G’LAMS 2019 “NHIỄU TRẮNG”: All That Jazz,Posted 1 year ago,"3,905 plays",54
Glee Ams,K-pop Evolution Medley – Glee Ams,Posted 2 years ago,"3,798 plays",67
Glee Ams,Sucker x That's What I Like - Glee Ams Mashup cover,Posted 2 years ago,"683,968 plays","3,574"
Glee Ams,Con Cò - Glee Ams Acapella cover,Posted 2 years ago,"28,276 plays",406
Glee Ams,SOUNDTRACK G’LAMS 2018 “YÊN SỨ”: Think Of Me (Reprise),Posted 3 years ago,"8,149 plays",96
Glee Ams,SOUNDTRACK G’LAMS 2018 “YÊN SỨ”: Confrontation,Posted 3 years ago,"5,317 plays",54
Glee Ams,SOUNDTRACK G’LAMS 2018 “YÊN SỨ”: The Movie In My Mind,Posted 3 years ago,"5,105 plays",48
Glee Ams,SOUNDTRACK G’LAMS 2018 “YÊN SỨ”: Think Of Me,Posted 3 years ago,"8,850 plays",110
Glee Ams,SOUNDTRACK G’LAMS 2018 “YÊN SỨ”: Bibbidi-Bobbidi-Boo,Posted 3 years ago,"5,272 plays",51
Glee Ams,SOUNDTRACK G’LAMS 2018 “YÊN SỨ”: Secret,Posted 3 years ago,"6,236 plays",72
Glee Ams,SOUNDTRACK G’LAMS 2018 “YÊN SỨ”: Singing In The Rain,Posted 3 years ago,"11,230 plays",127
Glee Ams,SOUNDTRACK G’LAMS 2018 “YÊN SỨ”: Be Our Guest,Posted 3 years ago,"6,604 plays",60
Glee Ams,SOUNDTRACK G’LAMS 2018 “YÊN SỨ”: History Has Its Eyes On You,Posted 3 years ago,"5,020 plays",44
Glee Ams,SOUNDTRACK G’LAMS 2018 “YÊN SỨ”: Blind Pig,Posted 3 years ago,"8,185 plays",99
Glee Ams,SOUNDTRACK G’LAMS 2018 “YÊN SỨ”: In My Dreams/ My Petersburg (Mashup),Posted 3 years ago,"15,177 plays",187
Glee Ams,GLEEQUENCY: Remember Me – Glee Ams’ Cover,Posted 3 years ago,"65,983 plays","1,075"
Glee Ams,"SOUNDTRACK G'LAMS 2017 ""NHẬT THỰC"": I Won't Say I'm In Love",Posted 3 years ago,"4,062 plays",35
Glee Ams,"SOUNDTRACK G'LAMS 2017 ""NHẬT THỰC"": Imagine (Acapella)",Posted 3 years ago,"3,264 plays",39
Glee Ams,"SOUNDTRACK G'LAMS 2017 ""NHẬT THỰC"": Jealous",Posted 3 years ago,"5,343 plays",76
Glee Ams,"SOUNDTRACK G'LAMS 2017 ""NHẬT THỰC"": The Voice Within",Posted 3 years ago,"4,035 plays",39
Glee Ams,"SOUNDTRACK G'LAMS 2017 ""NHẬT THỰC"": I Chose Right",Posted 3 years ago,"3,037 plays",33
Glee Ams,"SOUNDTRACK G'LAMS 2017 ""NHẬT THỰC"": Always Look On The Bright Side Of Life",Posted 3 years ago,"2,459 plays",13
Glee Ams,"SOUNDTRACK G'LAMS 2017 ""NHẬT THỰC"": Colors Of The Wind",Posted 3 years ago,"3,471 plays",31
Glee Ams,"SOUNDTRACK G'LAMS 2017 ""NHẬT THỰC"": Sway",Posted 3 years ago,"2,982 plays",29
Glee Ams,"SOUNDTRACK G'LAMS 2017 ""NHẬT THỰC"": Reflection",Posted 3 years ago,"2,312 plays",15
Glee Ams,"SOUNDTRACK G'LAMS 2017 ""NHẬT THỰC"": I Can Hear The Bells",Posted 3 years ago,"3,622 plays",29
Glee Ams,"SOUNDTRACK G'LAMS 2017 ""NHẬT THỰC"": Welcome To The Renaissance",Posted 3 years ago,"3,393 plays",27
Glee Ams,DNA - Glee Ams' Cover,Posted 3 years ago,"6,962 plays",135
Glee Ams,Đã Lỡ Yêu Em Nhiều - Glee Ams' cover,Posted 3 years ago,"345,037 plays","1,993"
Glee Ams,"SOUNDTRACK ""843"": Và Tôi Hát",Posted 4 years ago,"6,839 plays",100
Glee Ams,"SOUNDTRACK ""843"": Tháng 5 Không Trở Lại",Posted 4 years ago,"133,912 plays",537
Glee Ams,"SOUNDTRACK ""843"": Thương",Posted 4 years ago,"9,119 plays",119
Glee Ams,Lặng Thầm - An original by Glee Ams,Posted 4 years ago,"27,556 plays",404
Glee Ams,"SOUNDTRACK G'LAMS ""ANH LÀ AI?"": Crazy Love",Posted 4 years ago,"14,750 plays",159
Glee Ams,"SOUNDTRACK G'LAMS ""ANH LÀ AI?"": A Little Party Never Killed Nobody",Posted 4 years ago,"8,088 plays",51
Glee Ams,"SOUNDTRACK G'LAMS ""ANH LÀ AI?"": I Love You Too Much",Posted 4 years ago,"9,717 plays",87
Glee Ams,"SOUNDTRACK G'LAMS ""ANH LÀ AI?"": Candyman",Posted 4 years ago,"5,287 plays",22
Glee Ams,"SOUNDTRACK G'LAMS ""ANH LÀ AI?"": Can't Take My Eyes Off You",Posted 4 years ago,"14,585 plays",132
Glee Ams,"SOUNDTRACK G'LAMS ""ANH LÀ AI?"": You'll Be Back",Posted 4 years ago,"10,019 plays",78
